Category,Title,Room Code,Tier,Difficulty,URL
Systems & Fundamentals,Linuxcli Aoc2025 O1Fpqkvxti,linuxcli-aoc2025-o1fpqkvxti,🟢 FREE,Practitioner,https://tryhackme.com/room/linuxcli-aoc2025-o1fpqkvxti
Systems & Fundamentals,Linuxclibasics,linuxclibasics,🟢 FREE,Practitioner,https://tryhackme.com/room/linuxclibasics
Systems & Fundamentals,Linuxliveanalysis,linuxliveanalysis,🟢 FREE,Practitioner,https://tryhackme.com/room/linuxliveanalysis
SOC & Detection,Loganalysiswithsiem,loganalysiswithsiem,🟢 FREE,Practitioner,https://tryhackme.com/room/loganalysiswithsiem
Security Labs & CTF,Lookup,lookup,🟢 FREE,Practitioner,https://tryhackme.com/room/lookup
Active Directory & Windows,Microsoftwindowshardening,microsoftwindowshardening,🟢 FREE,Practitioner,https://tryhackme.com/room/microsoftwindowshardening
SOC & Detection,Mitmdetection,mitmdetection,🟢 FREE,Practitioner,https://tryhackme.com/room/mitmdetection
Security Labs & CTF,Neighbour,neighbour,🟢 FREE,Practitioner,https://tryhackme.com/room/neighbour
Systems & Fundamentals,Networkingconcepts,networkingconcepts,🟢 FREE,Practitioner,https://tryhackme.com/room/networkingconcepts
Systems & Fundamentals,Networkingessentials,networkingessentials,🟢 FREE,Practitioner,https://tryhackme.com/room/networkingessentials
Systems & Fundamentals,Networksecurityessentials,networksecurityessentials,🟢 FREE,Practitioner,https://tryhackme.com/room/networksecurityessentials
Systems & Fundamentals,Networktrafficbasics,networktrafficbasics,🟢 FREE,Practitioner,https://tryhackme.com/room/networktrafficbasics
Systems & Fundamentals,Offensivesecurityintrokkx12L39,offensivesecurityintrokKx12l39,🟢 FREE,Practitioner,https://tryhackme.com/room/offensivesecurityintrokKx12l39
Web Exploitation,Owaspapisecuritytop105W,owaspapisecuritytop105w,🟢 FREE,Practitioner,https://tryhackme.com/room/owaspapisecuritytop105w
Web Exploitation,Owasptopten2025Two,owasptopten2025two,🟢 FREE,Practitioner,https://tryhackme.com/room/owasptopten2025two
Systems & Fundamentals,Pentestingfundamentals,pentestingfundamentals,🟢 FREE,Practitioner,https://tryhackme.com/room/pentestingfundamentals
Security Labs & CTF,Phishingemails1Tryoe,phishingemails1tryoe,🟢 FREE,Practitioner,https://tryhackme.com/room/phishingemails1tryoe
Systems & Fundamentals,Powershellforpentesters,powershellforpentesters,🟢 FREE,Practitioner,https://tryhackme.com/room/powershellforpentesters
Security Labs & CTF,Protocolsandservers,protocolsandservers,🟢 FREE,Practitioner,https://tryhackme.com/room/protocolsandservers
Security Labs & CTF,Pythonsimpledemo,pythonsimpledemo,🟢 FREE,Practitioner,https://tryhackme.com/room/pythonsimpledemo
Security Labs & CTF,Rabbitstore,rabbitstore,🟢 FREE,Practitioner,https://tryhackme.com/room/rabbitstore
Systems & Fundamentals,Redteamfundamentals,redteamfundamentals,🟢 FREE,Practitioner,https://tryhackme.com/room/redteamfundamentals
Security Labs & CTF,Securesolacodersintra,securesolacodersintra,🟢 FREE,Practitioner,https://tryhackme.com/room/securesolacodersintra
SOC & Detection,Socroleinblueteam,socroleinblueteam,🟢 FREE,Practitioner,https://tryhackme.com/room/socroleinblueteam
SOC & Detection,Socworkbookslookups,socworkbookslookups,🟢 FREE,Practitioner,https://tryhackme.com/room/socworkbookslookups
SOC & Detection,Splunkdashboardsandreports,splunkdashboardsandreports,🟢 FREE,Practitioner,https://tryhackme.com/room/splunkdashboardsandreports
Security Labs & CTF,Takeover,takeover,🟢 FREE,Practitioner,https://tryhackme.com/room/takeover
Active Directory & Windows,Theciatriad,theciatriad,🟢 FREE,Practitioner,https://tryhackme.com/room/theciatriad
Security Labs & CTF,Threathuntingendgame,threathuntingendgame,🟢 FREE,Practitioner,https://tryhackme.com/room/threathuntingendgame
Security Labs & CTF,Training,training,🟢 FREE,Practitioner,https://tryhackme.com/room/training
Security Labs & CTF,Unifiedkillchain,unifiedkillchain,🟢 FREE,Practitioner,https://tryhackme.com/room/unifiedkillchain
Security Labs & CTF,Vulnerabilityscanneroverview,vulnerabilityscanneroverview,🟢 FREE,Practitioner,https://tryhackme.com/room/vulnerabilityscanneroverview
Web Exploitation,Webapplicationbasics,webapplicationbasics,🟢 FREE,Practitioner,https://tryhackme.com/room/webapplicationbasics
Active Directory & Windows,Windowspowershell,windowspowershell,🟢 FREE,Practitioner,https://tryhackme.com/room/windowspowershell
Active Directory & Windows,Windowsthreatdetection1,windowsthreatdetection1,🟢 FREE,Practitioner,https://tryhackme.com/room/windowsthreatdetection1
DFIR & Forensics,Wiresharktrafficanalysis,wiresharktrafficanalysis,🟢 FREE,Practitioner,https://tryhackme.com/room/wiresharktrafficanalysis
Active Directory & Windows,Adventofcyber3,adventofcyber3,🟢 FREE,Practitioner,https://tryhackme.com/room/adventofcyber3
Security Labs & CTF,Allinonemj,allinonemj,🟢 FREE,Practitioner,https://tryhackme.com/room/allinonemj
Security Labs & CTF,Basicmalwarere,basicmalwarere,🟢 FREE,Practitioner,https://tryhackme.com/room/basicmalwarere
Systems & Fundamentals,Defensivesecurityintroqw,defensivesecurityintroqW,🟢 FREE,Practitioner,https://tryhackme.com/room/defensivesecurityintroqW
Active Directory & Windows,Detectingadlateralmovement,detectingadlateralmovement,🟢 FREE,Practitioner,https://tryhackme.com/room/detectingadlateralmovement
Security Labs & CTF,Dnsindetail,dnsindetail,🟢 FREE,Practitioner,https://tryhackme.com/room/dnsindetail
Security Labs & CTF,Dvwa,dvwa,🟢 FREE,Practitioner,https://tryhackme.com/room/dvwa
Security Labs & CTF,Hackermethodology,hackermethodology,🟢 FREE,Practitioner,https://tryhackme.com/room/hackermethodology
Security Labs & CTF,Hello,hello,🟢 FREE,Practitioner,https://tryhackme.com/room/hello
Security Labs & CTF,Historyofmalware,historyofmalware,🟢 FREE,Practitioner,https://tryhackme.com/room/historyofmalware
Web Exploitation,Howwebsiteswork,howwebsiteswork,🟢 FREE,Practitioner,https://tryhackme.com/room/howwebsiteswork
Security Labs & CTF,Hydra,hydra,🟢 FREE,Practitioner,https://tryhackme.com/room/hydra
Systems & Fundamentals,Introtoshells,introtoshells,🟢 FREE,Practitioner,https://tryhackme.com/room/introtoshells
Security Labs & CTF,Johntheripperbasics,johntheripperbasics,🟢 FREE,Practitioner,https://tryhackme.com/room/johntheripperbasics
Systems & Fundamentals,Jrsecanalystintrouxo,jrsecanalystintrouxo,🟢 FREE,Practitioner,https://tryhackme.com/room/jrsecanalystintrouxo
Security Labs & CTF,Lafb2026E5,lafb2026e5,🟢 FREE,Practitioner,https://tryhackme.com/room/lafb2026e5
Systems & Fundamentals,Linuxfundamentalspart1,linuxfundamentalspart1,🟢 FREE,Practitioner,https://tryhackme.com/room/linuxfundamentalspart1
Security Labs & CTF,Mitre,mitre,🟢 FREE,Practitioner,https://tryhackme.com/room/mitre
Systems & Fundamentals,Networkservices,networkservices,🟢 FREE,Practitioner,https://tryhackme.com/room/networkservices
Security Labs & CTF,Openvas,openvas,🟢 FREE,Practitioner,https://tryhackme.com/room/openvas
Systems & Fundamentals,Operatingsystemsintroduction,operatingsystemsintroduction,🟢 FREE,Practitioner,https://tryhackme.com/room/operatingsystemsintroduction
Web Exploitation,Owaspmutillidae,owaspmutillidae,🟢 FREE,Practitioner,https://tryhackme.com/room/owaspmutillidae
Web Exploitation,Owasptopten2025One,owasptopten2025one,🟢 FREE,Practitioner,https://tryhackme.com/room/owasptopten2025one
Security Labs & CTF,Packetsframes,packetsframes,🟢 FREE,Practitioner,https://tryhackme.com/room/packetsframes
Security Labs & CTF,Protocolsandservers2,protocolsandservers2,🟢 FREE,Practitioner,https://tryhackme.com/room/protocolsandservers2
Security Labs & CTF,Pyrat,pyrat,🟢 FREE,Practitioner,https://tryhackme.com/room/pyrat
Active Directory & Windows,Road,road,🟢 FREE,Practitioner,https://tryhackme.com/room/road
Security Labs & CTF,Rptmux,rptmux,🟢 FREE,Practitioner,https://tryhackme.com/room/rptmux
Systems & Fundamentals,Securityawarenessintro,securityawarenessintro,🟢 FREE,Practitioner,https://tryhackme.com/room/securityawarenessintro
Systems & Fundamentals,Shellsoverview,shellsoverview,🟢 FREE,Practitioner,https://tryhackme.com/room/shellsoverview
Active Directory & Windows,Uploadvulns,uploadvulns,🟢 FREE,Practitioner,https://tryhackme.com/room/uploadvulns
Active Directory & Windows,Windowsforensics1,windowsforensics1,🟢 FREE,Practitioner,https://tryhackme.com/room/windowsforensics1
DFIR & Forensics,Wireshark,wireshark,🟢 FREE,Practitioner,https://tryhackme.com/room/wireshark
